airline,source_city,stops,destination_city,days_left,price_eur,departure_hour,class_Economy,duration_mins
Indigo,Bangalore,1,Mumbai,30.0,39.16,18,1,424
Vistara,Mumbai,1,Hyderabad,11.0,97.76,22,1,940
Indigo,Chennai,1,Kolkata,24.0,49.9,9,1,484
Vistara,Chennai,1,Bangalore,29.0,47.06,14,1,505
Vistara,Mumbai,0,Delhi,44.0,363.18,6,0,130
Vistara,Delhi,1,Bangalore,18.0,132.19,9,1,289
GO_FIRST,Hyderabad,1,Delhi,38.0,55.54,9,1,379
Indigo,Kolkata,0,Delhi,26.0,39.57,22,1,150
Indigo,Chennai,1,Kolkata,21.0,49.9,9,1,510
GO_FIRST,Delhi,1,Kolkata,37.0,53.62,18,1,765
Vistara,Chennai,1,Delhi,6.0,144.97,14,1,1879
Vistara,Bangalore,1,Mumbai,37.0,477.87,9,0,1410
AirAsia,Delhi,1,Bangalore,14.0,73.46,6,1,445
Air_India,Bangalore,1,Delhi,7.0,112.47,6,1,900
Air_India,Bangalore,1,Chennai,4.0,106.32,18,1,730
Air_India,Hyderabad,1,Kolkata,7.0,511.69,18,0,1335
AirAsia,Chennai,1,Hyderabad,19.0,15.34,22,1,645
Vistara,Mumbai,1,Kolkata,14.0,792.44,14,0,1135
Vistara,Mumbai,1,Bangalore,22.0,69.52,18,1,1350
Air_India,Delhi,1,Chennai,40.0,39.47,14,1,1225
Vistara,Mumbai,1,Kolkata,33.0,636.16,9,0,649
Vistara,Chennai,1,Hyderabad,35.0,406.37,22,0,679
GO_FIRST,Bangalore,1,Kolkata,38.0,61.22,9,1,450
Air_India,Kolkata,1,Hyderabad,15.0,104.35,6,1,1690
Vistara,Chennai,1,Kolkata,13.0,116.6,6,1,1600
Vistara,Mumbai,1,Kolkata,6.0,134.66,22,1,700
GO_FIRST,Bangalore,1,Mumbai,30.0,51.23,6,1,495
Vistara,Bangalore,1,Kolkata,24.0,62.06,22,1,1150
Vistara,Bangalore,1,Mumbai,18.0,541.15,6,0,510
Vistara,Bangalore,1,Mumbai,20.0,663.07,18,0,735
GO_FIRST,Bangalore,1,Kolkata,14.0,51.23,18,1,889
Indigo,Bangalore,1,Hyderabad,6.0,99.82,6,1,430
Air_India,Bangalore,1,Chennai,30.0,597.68,18,0,1129
GO_FIRST,Hyderabad,1,Delhi,22.0,60.68,9,1,540
GO_FIRST,Mumbai,1,Kolkata,5.0,73.35,18,1,870
Vistara,Mumbai,1,Delhi,11.0,89.47,18,1,1465
Vistara,Delhi,1,Chennai,20.0,55.64,18,1,319
SpiceJet,Mumbai,1,Kolkata,12.0,73.35,18,1,1540
GO_FIRST,Delhi,1,Mumbai,24.0,58.92,6,1,334
AirAsia,Bangalore,1,Delhi,15.0,74.06,18,1,370
Air_India,Delhi,1,Hyderabad,8.0,97.38,9,1,754
Vistara,Bangalore,1,Chennai,19.0,46.23,6,1,985
Vistara,Delhi,1,Kolkata,7.0,670.64,6,0,559
Indigo,Hyderabad,1,Chennai,18.0,44.07,6,1,405
Vistara,Delhi,1,Hyderabad,31.0,54.91,22,1,670
Vistara,Kolkata,0,Delhi,19.0,282.13,22,0,139
Vistara,Delhi,1,Mumbai,25.0,526.11,9,0,825
Vistara,Mumbai,1,Hyderabad,32.0,530.87,6,0,364
Air_India,Mumbai,1,Chennai,12.0,91.05,22,1,1564
Air_India,Delhi,1,Mumbai,23.0,24.5,14,1,210
Air_India,Kolkata,1,Delhi,12.0,133.83,14,1,1275
Air_India,Mumbai,1,Delhi,31.0,504.27,9,0,649
Vistara,Delhi,0,Hyderabad,20.0,20.01,6,1,130
Air_India,Kolkata,1,Chennai,26.0,554.01,14,0,1045
Air_India,Chennai,1,Mumbai,36.0,610.08,18,0,1095
Indigo,Mumbai,1,Chennai,41.0,18.7,6,1,430
Air_India,Delhi,1,Hyderabad,39.0,389.12,18,0,675
Air_India,Chennai,1,Hyderabad,38.0,55.72,6,1,790
GO_FIRST,Hyderabad,1,Delhi,32.0,61.34,9,1,780
Air_India,Kolkata,1,Hyderabad,30.0,56.11,14,1,1140
Air_India,Hyderabad,1,Bangalore,20.0,58.33,22,1,724
Indigo,Kolkata,1,Delhi,20.0,64.22,9,1,460
Vistara,Bangalore,1,Hyderabad,44.0,559.99,18,0,874
Vistara,Delhi,1,Chennai,11.0,573.89,9,0,765
Indigo,Mumbai,1,Delhi,29.0,41.08,18,1,409
Indigo,Bangalore,1,Delhi,31.0,40.29,9,1,580
GO_FIRST,Delhi,1,Bangalore,42.0,41.61,18,1,345
Indigo,Mumbai,1,Kolkata,35.0,68.81,14,1,450
Air_India,Bangalore,1,Hyderabad,6.0,558.89,14,0,615
Air_India,Mumbai,1,Delhi,16.0,63.17,9,1,664
Vistara,Mumbai,1,Kolkata,15.0,124.26,22,1,760
Vistara,Bangalore,1,Hyderabad,48.0,559.99,6,0,769
Air_India,Bangalore,1,Delhi,26.0,42.49,18,1,1564
Vistara,Delhi,1,Chennai,43.0,49.27,18,1,379
Air_India,Bangalore,1,Kolkata,32.0,49.55,6,1,1765
AirAsia,Kolkata,1,Mumbai,32.0,33.44,22,1,415
SpiceJet,Kolkata,0,Bangalore,4.0,64.21,18,1,160
Air_India,Delhi,1,Hyderabad,31.0,389.12,18,0,1665
Indigo,Delhi,1,Mumbai,37.0,35.09,22,1,625
Air_India,Mumbai,1,Hyderabad,23.0,41.3,14,1,1135
GO_FIRST,Chennai,1,Delhi,14.0,72.76,14,1,664
Vistara,Bangalore,1,Delhi,12.0,98.01,6,1,465
Indigo,Kolkata,1,Hyderabad,34.0,43.22,14,1,270
GO_FIRST,Bangalore,1,Delhi,6.0,144.48,18,1,900
Indigo,Delhi,0,Kolkata,10.0,62.05,9,1,130
Vistara,Delhi,1,Bangalore,45.0,44.49,14,1,484
Indigo,Delhi,1,Kolkata,16.0,46.25,18,1,370
Indigo,Chennai,1,Mumbai,42.0,27.63,14,1,244
Indigo,Chennai,0,Hyderabad,21.0,33.09,6,1,70
Air_India,Delhi,0,Bangalore,42.0,325.17,14,0,165
AirAsia,Bangalore,1,Delhi,15.0,74.06,22,1,645
Air_India,Delhi,1,Chennai,44.0,447.86,9,0,1455
Vistara,Chennai,1,Hyderabad,31.0,807.37,6,0,600
Air_India,Hyderabad,1,Kolkata,27.0,511.69,6,0,760
Indigo,Hyderabad,1,Delhi,47.0,33.62,9,1,319
Vistara,Chennai,1,Hyderabad,38.0,509.22,9,0,550
Air_India,Kolkata,1,Mumbai,49.0,54.66,14,1,345
GO_FIRST,Mumbai,0,Bangalore,12.0,50.49,6,1,94
Air_India,Delhi,2,Kolkata,20.0,101.55,6,1,1875
Vistara,Bangalore,1,Kolkata,47.0,62.06,9,1,445
Air_India,Mumbai,1,Delhi,34.0,61.05,18,1,430
Indigo,Delhi,0,Chennai,45.0,53.5,18,1,175
Indigo,Delhi,1,Mumbai,8.0,97.58,22,1,625
GO_FIRST,Mumbai,1,Delhi,15.0,58.8,18,1,340
Vistara,Kolkata,1,Hyderabad,39.0,486.95,22,0,675
SpiceJet,Bangalore,1,Mumbai,27.0,34.14,6,1,1495
Air_India,Kolkata,1,Hyderabad,46.0,53.73,18,1,859
Vistara,Hyderabad,1,Delhi,18.0,391.44,9,0,360
Air_India,Hyderabad,1,Mumbai,9.0,454.06,22,0,865
Vistara,Chennai,1,Delhi,35.0,51.52,6,1,664
Air_India,Hyderabad,1,Kolkata,16.0,511.69,6,0,480
Vistara,Chennai,1,Delhi,38.0,741.65,6,0,960
Vistara,Hyderabad,1,Kolkata,31.0,512.8,22,0,780
Indigo,Hyderabad,1,Kolkata,25.0,52.38,14,1,450
Vistara,Bangalore,1,Chennai,22.0,63.45,9,1,675
Indigo,Mumbai,1,Delhi,8.0,99.86,18,1,304
GO_FIRST,Delhi,1,Bangalore,44.0,77.24,9,1,325
Vistara,Bangalore,1,Mumbai,40.0,65.0,18,1,735
Air_India,Delhi,1,Kolkata,26.0,52.21,9,1,880
Vistara,Delhi,1,Mumbai,11.0,683.94,14,0,454
GO_FIRST,Bangalore,1,Delhi,40.0,39.86,18,1,420
Vistara,Chennai,1,Mumbai,7.0,122.79,9,1,675
Indigo,Mumbai,0,Delhi,20.0,27.1,18,1,124
Air_India,Kolkata,1,Hyderabad,23.0,55.82,22,1,1369
Air_India,Mumbai,1,Hyderabad,14.0,75.05,22,1,780
Vistara,Delhi,1,Kolkata,18.0,67.69,22,1,780
Indigo,Delhi,1,Chennai,4.0,78.67,9,1,325
Air_India,Kolkata,1,Mumbai,22.0,497.48,9,0,705
Vistara,Delhi,1,Bangalore,23.0,486.66,9,0,670
Air_India,Hyderabad,1,Delhi,42.0,53.54,18,1,285
Vistara,Mumbai,1,Bangalore,24.0,540.4,14,0,480
Vistara,Hyderabad,1,Bangalore,46.0,63.94,18,1,1030
Vistara,Hyderabad,1,Kolkata,38.0,512.8,9,0,465
Indigo,Kolkata,0,Hyderabad,43.0,27.21,18,1,130
Indigo,Chennai,1,Kolkata,8.0,117.69,9,1,619
Vistara,Delhi,2,Chennai,17.0,86.28,14,1,1114
Vistara,Kolkata,1,Chennai,15.0,122.6,6,1,934
Air_India,Chennai,1,Bangalore,23.0,596.33,18,0,430
Air_India,Hyderabad,1,Delhi,40.0,43.41,9,1,720
Air_India,Kolkata,1,Hyderabad,29.0,50.91,9,1,535
Vistara,Bangalore,1,Delhi,40.0,542.71,9,0,810
Air_India,Hyderabad,1,Kolkata,41.0,511.69,9,0,469
AirAsia,Kolkata,1,Bangalore,11.0,45.08,22,1,660
Vistara,Bangalore,1,Hyderabad,7.0,77.32,22,1,874
Vistara,Kolkata,1,Chennai,45.0,554.01,18,0,1530
Indigo,Kolkata,1,Hyderabad,43.0,52.77,14,1,360
Air_India,Mumbai,1,Bangalore,25.0,38.45,6,1,1045
AirAsia,Hyderabad,1,Delhi,36.0,28.21,22,1,255
Air_India,Mumbai,1,Kolkata,35.0,49.25,6,1,859
Vistara,Kolkata,1,Bangalore,4.0,120.39,18,1,1030
Indigo,Chennai,1,Delhi,39.0,20.3,18,1,315
Air_India,Kolkata,1,Mumbai,33.0,497.48,6,0,349
Air_India,Bangalore,1,Mumbai,16.0,541.15,14,0,529
Indigo,Delhi,0,Kolkata,17.0,39.57,18,1,130
AirAsia,Mumbai,1,Delhi,46.0,23.12,22,1,765
Indigo,Delhi,1,Mumbai,30.0,23.85,14,1,360
Vistara,Kolkata,1,Mumbai,29.0,66.41,18,1,900
Air_India,Kolkata,2,Hyderabad,21.0,79.63,18,1,1035
Vistara,Mumbai,0,Chennai,22.0,29.89,9,1,124
Air_India,Mumbai,1,Delhi,21.0,66.29,9,1,595
Vistara,Delhi,1,Kolkata,34.0,604.14,18,0,1630
Vistara,Mumbai,1,Bangalore,46.0,75.8,6,1,679
Vistara,Kolkata,1,Bangalore,42.0,603.44,9,0,784
AirAsia,Delhi,2,Bangalore,40.0,39.77,6,1,715
Vistara,Mumbai,1,Delhi,40.0,51.78,6,1,814
Indigo,Mumbai,1,Chennai,28.0,35.06,18,1,394
Vistara,Mumbai,1,Kolkata,2.0,887.76,18,0,960
GO_FIRST,Mumbai,1,Delhi,25.0,84.91,14,1,300
Vistara,Delhi,1,Bangalore,2.0,105.69,9,1,1555
Air_India,Mumbai,1,Hyderabad,3.0,75.05,18,1,1519
Air_India,Mumbai,1,Chennai,33.0,490.97,9,0,540
Vistara,Kolkata,1,Bangalore,19.0,63.91,9,1,1285
Indigo,Kolkata,1,Hyderabad,8.0,128.12,1,1,465
Vistara,Mumbai,2,Kolkata,44.0,76.87,14,1,630
Indigo,Delhi,1,Bangalore,7.0,104.14,6,1,649
Vistara,Delhi,1,Chennai,7.0,573.89,14,0,424
Indigo,Bangalore,1,Kolkata,16.0,51.24,14,1,430
Indigo,Kolkata,0,Delhi,9.0,76.68,9,1,145
Air_India,Delhi,1,Bangalore,35.0,420.15,14,0,1680
GO_FIRST,Chennai,1,Delhi,36.0,47.77,6,1,570
Air_India,Bangalore,1,Delhi,33.0,372.66,14,0,364
Vistara,Hyderabad,1,Kolkata,37.0,512.8,6,0,955
Air_India,Bangalore,1,Mumbai,4.0,148.19,14,1,1740
Air_India,Mumbai,1,Hyderabad,24.0,452.18,14,0,480
Air_India,Bangalore,1,Chennai,33.0,597.68,18,0,1159
Vistara,Hyderabad,1,Kolkata,29.0,103.69,18,1,1555
Air_India,Chennai,1,Kolkata,14.0,140.31,14,1,525
Indigo,Mumbai,1,Delhi,2.0,58.77,6,1,259
Vistara,Delhi,2,Kolkata,45.0,93.86,14,1,1200
Vistara,Mumbai,0,Delhi,34.0,341.02,14,0,139
Vistara,Hyderabad,1,Bangalore,37.0,75.11,14,1,565
Vistara,Chennai,1,Mumbai,15.0,490.38,6,0,574
Vistara,Bangalore,1,Hyderabad,16.0,633.59,18,0,1279
Air_India,Mumbai,1,Bangalore,35.0,60.19,6,1,555
Vistara,Delhi,1,Bangalore,32.0,542.07,6,0,910
Vistara,Chennai,1,Hyderabad,28.0,509.22,22,0,1369
Vistara,Hyderabad,1,Bangalore,36.0,377.03,14,0,1195
Vistara,Mumbai,1,Kolkata,21.0,614.0,14,0,420
Vistara,Bangalore,1,Kolkata,9.0,672.38,18,0,945
Vistara,Hyderabad,1,Mumbai,22.0,50.07,9,1,655
GO_FIRST,Bangalore,1,Kolkata,28.0,51.23,22,1,604
Vistara,Bangalore,2,Chennai,10.0,137.85,6,1,720
Air_India,Mumbai,1,Kolkata,11.0,365.95,22,0,709
Air_India,Kolkata,1,Bangalore,19.0,603.44,14,0,1045
Vistara,Mumbai,1,Delhi,4.0,584.07,6,0,850
Vistara,Hyderabad,1,Delhi,8.0,99.66,9,1,805
Vistara,Kolkata,1,Bangalore,48.0,61.31,18,1,1639
Vistara,Delhi,1,Kolkata,17.0,67.69,18,1,829
Vistara,Chennai,1,Bangalore,9.0,436.85,14,0,619
Indigo,Chennai,1,Delhi,14.0,77.95,14,1,460
Indigo,Chennai,1,Delhi,35.0,44.94,18,1,394
GO_FIRST,Hyderabad,1,Bangalore,16.0,44.06,9,1,784
Air_India,Mumbai,1,Delhi,15.0,78.37,22,1,739
Vistara,Chennai,1,Kolkata,7.0,129.86,14,1,1699
Air_India,Chennai,1,Delhi,7.0,104.98,9,1,1315
Air_India,Kolkata,1,Delhi,40.0,62.88,9,1,315
GO_FIRST,Mumbai,0,Bangalore,29.0,21.02,18,1,100
Indigo,Mumbai,1,Kolkata,37.0,62.3,14,1,364
Vistara,Hyderabad,1,Delhi,27.0,57.62,6,1,964
Vistara,Bangalore,1,Delhi,44.0,34.6,18,1,994
Air_India,Mumbai,1,Chennai,27.0,32.83,22,1,705
SpiceJet,Kolkata,1,Mumbai,11.0,78.75,22,1,1390
Air_India,Delhi,1,Bangalore,7.0,105.69,6,1,1630
Air_India,Bangalore,1,Mumbai,12.0,77.23,6,1,985
Indigo,Hyderabad,1,Delhi,13.0,106.94,14,1,495
AirAsia,Bangalore,1,Kolkata,30.0,33.58,6,1,349
Air_India,Bangalore,1,Hyderabad,37.0,49.6,6,1,775
Air_India,Mumbai,0,Hyderabad,8.0,173.66,22,0,79
Air_India,Kolkata,1,Mumbai,39.0,76.52,9,1,2220
Air_India,Delhi,1,Mumbai,43.0,24.5,14,1,210
SpiceJet,Delhi,0,Chennai,11.0,73.48,6,1,175
Indigo,Delhi,1,Chennai,32.0,39.54,9,1,454
Air_India,Bangalore,1,Delhi,20.0,42.49,18,1,1024
Vistara,Bangalore,1,Delhi,21.0,420.79,18,0,820
GO_FIRST,Delhi,1,Bangalore,36.0,41.61,9,1,409
Vistara,Kolkata,1,Chennai,43.0,59.47,9,1,364
Vistara,Kolkata,1,Bangalore,26.0,603.44,18,0,964
Vistara,Mumbai,0,Delhi,43.0,23.15,14,1,139
GO_FIRST,Delhi,1,Kolkata,29.0,58.92,6,1,625
Air_India,Mumbai,1,Bangalore,30.0,64.34,9,1,604
Vistara,Mumbai,1,Chennai,21.0,39.56,14,1,1090
GO_FIRST,Hyderabad,1,Delhi,46.0,37.62,9,1,730
Vistara,Mumbai,1,Bangalore,6.0,110.13,14,1,385
Vistara,Bangalore,0,Delhi,6.0,74.11,18,1,165
AirAsia,Bangalore,0,Kolkata,46.0,33.58,22,1,145
Indigo,Chennai,1,Delhi,39.0,20.3,9,1,379
AirAsia,Mumbai,1,Delhi,15.0,40.53,22,1,430
Air_India,Kolkata,1,Mumbai,2.0,537.27,18,0,1609
Vistara,Mumbai,1,Bangalore,11.0,684.49,6,0,775
Vistara,Hyderabad,2,Kolkata,2.0,755.2,18,0,955
AirAsia,Kolkata,0,Delhi,29.0,39.57,22,1,150
Air_India,Kolkata,1,Mumbai,26.0,47.96,9,1,349
SpiceJet,Mumbai,1,Kolkata,28.0,58.53,6,1,910
Vistara,Hyderabad,1,Chennai,9.0,576.76,22,0,799
Indigo,Hyderabad,1,Bangalore,25.0,30.4,14,1,505
Air_India,Mumbai,1,Hyderabad,42.0,45.45,6,1,679
Indigo,Mumbai,1,Chennai,9.0,111.81,9,1,259
Vistara,Mumbai,1,Bangalore,16.0,684.49,6,0,949
Air_India,Kolkata,1,Delhi,37.0,84.41,18,1,1579
Vistara,Bangalore,2,Kolkata,43.0,70.32,6,1,610
Air_India,Kolkata,1,Chennai,30.0,545.14,18,0,844
Air_India,Kolkata,1,Hyderabad,41.0,50.91,9,1,1444
SpiceJet,Mumbai,0,Delhi,19.0,25.87,18,1,145
Vistara,Mumbai,1,Hyderabad,25.0,575.21,9,0,660
SpiceJet,Delhi,1,Mumbai,39.0,57.01,18,1,795
Vistara,Chennai,1,Hyderabad,15.0,128.55,14,1,505
GO_FIRST,Kolkata,0,Hyderabad,27.0,24.12,18,1,130
Vistara,Kolkata,1,Delhi,24.0,531.84,9,0,870
GO_FIRST,Bangalore,0,Mumbai,18.0,21.78,18,1,109
Air_India,Delhi,1,Hyderabad,23.0,50.37,18,1,1174
SpiceJet,Mumbai,1,Delhi,40.0,47.81,14,1,285
SpiceJet,Bangalore,0,Kolkata,23.0,38.75,6,1,154
Vistara,Bangalore,1,Mumbai,33.0,68.33,14,1,1560
Vistara,Delhi,1,Kolkata,12.0,129.59,18,1,1570
Vistara,Hyderabad,1,Delhi,29.0,64.9,18,1,1180
Indigo,Bangalore,2,Kolkata,18.0,55.76,6,1,640
Air_India,Delhi,1,Bangalore,24.0,393.69,18,0,1345
Vistara,Hyderabad,1,Kolkata,44.0,521.67,6,0,1530
SpiceJet,Mumbai,1,Kolkata,26.0,58.53,6,1,910
Vistara,Hyderabad,1,Bangalore,25.0,561.12,22,0,855
Indigo,Kolkata,1,Chennai,31.0,41.27,14,1,364
Vistara,Chennai,1,Kolkata,33.0,564.64,9,0,529
Air_India,Mumbai,1,Chennai,22.0,50.98,6,1,994
Vistara,Chennai,1,Mumbai,23.0,50.01,18,1,1309
Indigo,Hyderabad,1,Chennai,27.0,55.45,14,1,304
Vistara,Delhi,0,Hyderabad,36.0,238.06,9,0,130
Vistara,Mumbai,1,Bangalore,45.0,63.83,22,1,1210
Vistara,Mumbai,1,Bangalore,16.0,741.01,9,0,735
Vistara,Bangalore,1,Delhi,47.0,564.87,22,0,799
Indigo,Bangalore,1,Delhi,36.0,42.39,14,1,409
Vistara,Chennai,2,Bangalore,38.0,70.92,6,1,649
GO_FIRST,Delhi,1,Chennai,49.0,29.37,6,1,295
Air_India,Bangalore,1,Mumbai,39.0,541.15,9,0,649
Vistara,Hyderabad,1,Chennai,10.0,119.08,18,1,1360
Vistara,Bangalore,1,Mumbai,26.0,65.0,6,1,510
Air_India,Delhi,1,Hyderabad,35.0,41.65,14,1,424
Air_India,Chennai,1,Bangalore,11.0,515.97,14,0,1405
Vistara,Delhi,1,Chennai,42.0,49.27,14,1,615
Vistara,Kolkata,1,Chennai,29.0,69.48,22,1,1590
Air_India,Chennai,1,Hyderabad,40.0,35.26,18,1,330
Air_India,Kolkata,1,Delhi,14.0,144.22,18,1,840
Vistara,Bangalore,0,Delhi,47.0,44.55,18,1,154
Vistara,Mumbai,1,Chennai,2.0,979.43,22,0,1165
Vistara,Hyderabad,1,Bangalore,31.0,377.03,14,0,595
AirAsia,Chennai,1,Delhi,28.0,24.51,22,1,655
GO_FIRST,Hyderabad,1,Delhi,35.0,61.34,9,1,780
AirAsia,Mumbai,1,Delhi,17.0,23.12,14,1,550
Indigo,Mumbai,1,Kolkata,14.0,135.7,6,1,499
Vistara,Mumbai,1,Delhi,44.0,408.4,6,0,814
SpiceJet,Mumbai,1,Delhi,1.0,143.76,18,1,889
Indigo,Hyderabad,1,Bangalore,44.0,17.37,14,1,505
Air_India,Kolkata,1,Chennai,13.0,133.83,9,1,1300
SpiceJet,Bangalore,1,Mumbai,7.0,126.06,6,1,540
Air_India,Chennai,1,Mumbai,13.0,137.22,9,1,1890
Vistara,Hyderabad,1,Mumbai,45.0,599.25,6,0,855
Vistara,Bangalore,2,Chennai,42.0,584.91,14,0,2059
Vistara,Chennai,1,Bangalore,34.0,47.06,14,1,1335
Vistara,Chennai,1,Delhi,19.0,49.19,14,1,490
Indigo,Hyderabad,1,Kolkata,13.0,120.18,14,1,295
Vistara,Chennai,1,Mumbai,15.0,735.32,18,0,885
Air_India,Hyderabad,1,Bangalore,42.0,560.01,9,0,525
Air_India,Kolkata,1,Chennai,47.0,73.43,14,1,1195
Vistara,Mumbai,1,Bangalore,46.0,540.4,6,0,769
Air_India,Hyderabad,1,Mumbai,40.0,43.18,22,1,1519
SpiceJet,Bangalore,1,Kolkata,8.0,210.24,14,1,345
Indigo,Bangalore,0,Chennai,42.0,15.87,22,1,49
Vistara,Mumbai,1,Bangalore,46.0,63.83,9,1,874
Indigo,Delhi,1,Bangalore,20.0,105.69,14,1,510
Air_India,Mumbai,1,Delhi,33.0,441.46,9,0,565
Vistara,Mumbai,1,Delhi,15.0,195.97,9,1,340
Vistara,Delhi,2,Kolkata,49.0,669.32,18,0,990
Vistara,Kolkata,1,Bangalore,25.0,63.91,9,1,1285
Vistara,Bangalore,1,Mumbai,34.0,65.0,6,1,580
Vistara,Hyderabad,1,Delhi,28.0,71.82,9,1,330
Vistara,Delhi,1,Chennai,25.0,451.97,22,0,1395
Vistara,Delhi,1,Bangalore,13.0,105.69,14,1,385
AirAsia,Bangalore,1,Mumbai,43.0,21.8,22,1,655
Vistara,Mumbai,1,Delhi,22.0,60.58,6,1,870
Air_India,Mumbai,1,Chennai,11.0,91.05,22,1,1290
Air_India,Kolkata,1,Bangalore,19.0,368.46,14,0,370
Air_India,Delhi,1,Mumbai,15.0,584.19,6,0,660
Air_India,Hyderabad,0,Delhi,10.0,73.16,9,1,150
Vistara,Chennai,1,Delhi,3.0,714.26,22,0,1590
Vistara,Kolkata,1,Bangalore,46.0,603.44,6,0,795
Air_India,Kolkata,1,Delhi,48.0,50.4,6,1,970
Vistara,Hyderabad,1,Bangalore,11.0,377.03,14,0,289
Vistara,Kolkata,0,Mumbai,43.0,316.49,18,0,165
Air_India,Kolkata,1,Bangalore,12.0,127.91,14,1,370
Vistara,Bangalore,1,Chennai,15.0,438.19,18,0,1495
Air_India,Mumbai,1,Hyderabad,8.0,452.18,6,0,739
Vistara,Hyderabad,1,Chennai,12.0,112.01,18,1,1594
AirAsia,Kolkata,1,Bangalore,41.0,38.22,6,1,565
Vistara,Delhi,1,Bangalore,21.0,44.49,9,1,535
Vistara,Delhi,1,Chennai,14.0,518.47,9,0,625
Air_India,Delhi,1,Kolkata,21.0,568.08,14,0,945
GO_FIRST,Delhi,0,Hyderabad,16.0,20.76,14,1,130
Vistara,Kolkata,1,Bangalore,30.0,80.27,18,1,835
Air_India,Hyderabad,1,Delhi,29.0,40.02,6,1,799
Indigo,Delhi,1,Bangalore,11.0,158.14,9,1,385
Vistara,Chennai,2,Bangalore,12.0,156.3,6,1,649
Vistara,Hyderabad,1,Kolkata,44.0,66.25,14,1,1210
Vistara,Mumbai,1,Hyderabad,6.0,597.37,6,0,570
GO_FIRST,Hyderabad,1,Mumbai,38.0,75.07,6,1,270
Indigo,Chennai,1,Mumbai,27.0,67.88,9,1,435
Air_India,Mumbai,1,Bangalore,48.0,554.0,22,0,1215
Vistara,Hyderabad,1,Kolkata,44.0,76.86,14,1,1680
SpiceJet,Delhi,1,Mumbai,41.0,45.33,14,1,1545
Vistara,Delhi,1,Hyderabad,6.0,533.76,18,0,1110
AirAsia,Kolkata,2,Delhi,24.0,42.74,18,1,790
Vistara,Kolkata,0,Delhi,30.0,291.0,14,0,145
Vistara,Hyderabad,1,Kolkata,43.0,58.98,9,1,555
Indigo,Kolkata,1,Delhi,9.0,64.22,18,1,475
Air_India,Mumbai,1,Delhi,46.0,37.79,22,1,700
AirAsia,Delhi,0,Bangalore,12.0,73.49,9,1,169
Vistara,Delhi,0,Bangalore,16.0,44.54,22,1,160
GO_FIRST,Bangalore,1,Mumbai,38.0,63.23,22,1,895
Indigo,Delhi,0,Kolkata,1.0,58.93,6,1,135
Vistara,Chennai,1,Mumbai,24.0,634.46,6,0,790
Vistara,Mumbai,1,Bangalore,5.0,139.28,9,1,775
Indigo,Hyderabad,1,Bangalore,12.0,47.86,14,1,240
Indigo,Mumbai,1,Hyderabad,8.0,114.92,6,1,205
Air_India,Kolkata,2,Bangalore,23.0,111.08,9,1,769
Air_India,Mumbai,1,Chennai,3.0,525.22,9,0,1375
Indigo,Delhi,1,Chennai,16.0,48.28,14,1,430
AirAsia,Delhi,2,Chennai,39.0,19.77,18,1,979
Vistara,Delhi,1,Chennai,44.0,652.58,22,0,1335
Air_India,Kolkata,1,Mumbai,3.0,164.0,22,1,1470
Indigo,Delhi,0,Hyderabad,8.0,58.93,9,1,124
GO_FIRST,Delhi,1,Bangalore,46.0,39.78,18,1,370
Indigo,Hyderabad,0,Delhi,11.0,60.69,18,1,124
Air_India,Hyderabad,1,Delhi,46.0,43.41,22,1,1279
Air_India,Delhi,1,Hyderabad,18.0,53.43,18,1,1065
Vistara,Chennai,1,Delhi,46.0,87.11,14,1,675
Air_India,Chennai,1,Mumbai,7.0,490.38,6,0,960
Vistara,Mumbai,1,Kolkata,37.0,58.87,9,1,460
GO_FIRST,Mumbai,1,Chennai,32.0,45.53,18,1,355
Air_India,Bangalore,1,Hyderabad,48.0,558.89,9,0,790
Vistara,Chennai,1,Delhi,5.0,573.18,22,0,1294
Air_India,Hyderabad,1,Chennai,43.0,41.85,22,1,1330
Vistara,Mumbai,1,Bangalore,49.0,63.83,9,1,505
Vistara,Hyderabad,1,Delhi,29.0,71.82,9,1,529
Air_India,Hyderabad,1,Chennai,18.0,64.75,22,1,760
Vistara,Kolkata,1,Bangalore,39.0,80.27,22,1,735
Vistara,Kolkata,1,Hyderabad,33.0,74.93,22,1,1459
Air_India,Mumbai,1,Kolkata,29.0,492.08,14,0,1375
Air_India,Kolkata,2,Mumbai,5.0,540.75,14,0,1204
Indigo,Kolkata,1,Chennai,25.0,47.94,14,1,630
GO_FIRST,Delhi,1,Chennai,15.0,44.59,18,1,490
SpiceJet,Chennai,1,Delhi,40.0,47.77,6,1,375
Air_India,Bangalore,1,Hyderabad,41.0,57.2,9,1,535
GO_FIRST,Delhi,1,Mumbai,19.0,47.43,9,1,424
Vistara,Mumbai,1,Bangalore,44.0,540.4,6,0,660
Indigo,Hyderabad,1,Kolkata,13.0,74.98,9,1,424
Vistara,Delhi,1,Bangalore,49.0,44.49,14,1,394
Vistara,Delhi,1,Bangalore,13.0,105.69,9,1,535
Vistara,Kolkata,1,Hyderabad,30.0,57.81,14,1,454
SpiceJet,Mumbai,0,Delhi,5.0,58.81,22,1,120
Indigo,Delhi,1,Chennai,7.0,78.67,14,1,550
Vistara,Bangalore,1,Delhi,8.0,107.36,9,1,300
Air_India,Chennai,1,Mumbai,19.0,490.38,18,0,1030
